fact_id,fact_type,subject,predicate,object,fact_confidence,evidence_source,evidence_source_id,evidence_url,evidence_quote_span,evidence_status,applies_to_species,applies_to_stage,jurisdiction
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-DIS-018,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_disease,葡萄球菌病,0.95,disease_index,SRC-0044,,,EXTRACTED,chicken,,
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-DIS-002,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_disease,鸡球虫病,0.95,disease_index,SRC-0030,,,EXTRACTED,chicken,,
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0072,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,动物卫生国家标准选编 PDF（含禽病相关标准汇编）,0.98,source_inventory,SRC-0072,https://std.cahec.cn/std/File/20200211/75551581405399.pdf,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0011,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,家禽动物卫生国家标准索引页,0.98,source_inventory,SRC-0011,https://std.cahec.cn/gb/12_2.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0012,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 16550-2020 新城疫诊断技术,0.98,source_inventory,SRC-0012,https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=DAA58A6FCC696F91339EED5BF8460CAB,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0073,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 18643-2021 鸡马立克氏病诊断技术,0.98,source_inventory,SRC-0073,https://std.cahec.cn/gb/details/502.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0014,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 18936-2020 高致病性禽流感诊断技术,0.98,source_inventory,SRC-0014,https://std.cahec.cn/gb/details/493.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0074,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 18936-2025 禽流感诊断技术,0.98,source_inventory,SRC-0074,https://std.cahec.cn/gb/details/1841.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0015,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 19167-2020 传染性法氏囊病诊断技术,0.98,source_inventory,SRC-0015,https://std.cahec.cn/gb/details/494.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0094,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 23197-2008 鸡传染性支气管炎诊断技术,0.98,source_inventory,SRC-0094,https://std.cahec.cn/gb/details/167.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0095,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 23197-2008 鸡传染性支气管炎诊断技术 PDF,0.98,source_inventory,SRC-0095,https://std.cahec.cn/std/File/20171111/26551510380267.pdf,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0013,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 23197-2022 鸡传染性支气管炎诊断技术,0.98,source_inventory,SRC-0013,https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=E047C85709682D29ABE9153B0D2154AD,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0025,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 36873-2018 ?????????????? PDF,0.98,source_inventory,SRC-0025,https://std.cahec.cn/std/File/20191218/58901576657150.pdf,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0018,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 36873-2018 原种鸡群禽白血病净化检测规程,0.98,source_inventory,SRC-0018,https://std.cahec.cn/gb/details/415.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0017,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 43173-2023 鸡白痢净化检测规程,0.98,source_inventory,SRC-0017,https://openstd.samr.gov.cn/bzgk/std/newGbInfo?hcno=B5722D3A5519C618E966E9290DE31E08,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0075,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,GB/T 47129-2026 鸡红螨病诊断技术,0.98,source_inventory,SRC-0075,https://std.cahec.cn/gb/details/2501.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0102,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,NY/T 3072-2017 禽结核病诊断技术,0.98,source_inventory,SRC-0102,https://std.cahec.cn/qb/details/364.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0103,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,NY/T 3072-2017 禽结核病诊断技术,0.98,source_inventory,SRC-0103,https://std.cahec.cn/qb/details/364.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0096,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,NY/T 3791-2020 鸡心包积液综合征诊断技术,0.98,source_inventory,SRC-0096,https://std.cahec.cn/qb/details/536.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0097,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,NY/T 3791-2020 鸡心包积液综合征诊断技术 PDF,0.98,source_inventory,SRC-0097,https://std.cahec.cn/std/File/20210830/84731630308358.pdf,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0106,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,NY/T 540-2023 鸡病毒性关节炎诊断技术,0.98,source_inventory,SRC-0106,https://std.cahec.cn/qb/details/1211.html,,EXTRACTED,chicken,,CN
TOPIC:standards-laboratory-confirmation-and-source-backed-diagnosis-SRC-0107,topic_membership,standards-laboratory-confirmation-and-source-backed-diagnosis,contains_standard,NY/T 540-2023 鸡病毒性关节炎诊断技术,0.98,source_inventory,SRC-0107,https://std.cahec.cn/qb/details/1211.html,,EXTRACTED,chicken,,CN
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-008,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,禽流感,0.95,disease_index,SRC-0019,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-003,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,传染性支气管炎,0.95,disease_index,SRC-0031,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-009,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,新城疫,0.95,disease_index,SRC-0020,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-012,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,传染性喉气管炎,0.95,disease_index,SRC-0038,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-010,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,传染性法氏囊病,0.95,disease_index,SRC-0036,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-011,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,马立克病,0.95,disease_index,SRC-0037,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-DIS-016,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_disease,禽痘,0.95,disease_index,SRC-0042,,,EXTRACTED,chicken,,
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-Banned-drugs-and-residue-red-lines,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_rule,Banned drugs and residue red lines,0.92,rule_index,,,,EXTRACTED,chicken,,CN
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-China-disease-classification-and-reporting-boundary,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_rule,China disease classification and reporting boundary,0.92,rule_index,,,,EXTRACTED,chicken,,CN
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-Label-insert-and-approval-number-governance,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_rule,"Label, insert, and approval-number governance",0.92,rule_index,,,,EXTRACTED,chicken,,CN
TOPIC:regulatory-reporting-quarantine-and-immunization-obligations-Mandatory-immunization-and-vaccine-records,topic_membership,regulatory-reporting-quarantine-and-immunization-obligations,contains_rule,Mandatory immunization and vaccine records,0.92,rule_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-Banned-drugs-and-residue-red-lines,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_rule,Banned drugs and residue red lines,0.92,rule_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-Label-insert-and-approval-number-governance,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_rule,"Label, insert, and approval-number governance",0.92,rule_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-二硝托胺,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,二硝托胺,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-吉他霉素,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,吉他霉素,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-四环素,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,四环素,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-土霉素,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,土霉素,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-地克珠利,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,地克珠利,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-复方氨苄西林,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,复方氨苄西林,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-复方磺胺氯哒嗪钠,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,复方磺胺氯哒嗪钠,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-恩诺沙星,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,恩诺沙星,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-氟苯尼考,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,氟苯尼考,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-氨丙啉复方,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,氨丙啉复方,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-氯羟吡啶,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,氯羟吡啶,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-沙拉沙星,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,沙拉沙星,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-海南霉素钠,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,海南霉素钠,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-环丙沙星,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,环丙沙星,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:medication-legality-withdrawal-and-egg-stage-compliance-盐酸大观霉素,topic_membership,medication-legality-withdrawal-and-egg-stage-compliance,contains_drug,盐酸大观霉素,0.90,drug_page_index,,,,EXTRACTED,chicken,,CN
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-027,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,啄癖,0.95,disease_index,SRC-0053,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-028,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,氨气刺激性呼吸道病,0.95,disease_index,SRC-0054,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-004,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,热应激,0.95,disease_index,SRC-0032,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-026,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,笼养蛋鸡疲劳症,0.95,disease_index,SRC-0052,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-005,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,维生素缺乏症,0.95,disease_index,SRC-0033,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-019,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,肉毒梭菌中毒,0.95,disease_index,SRC-0045,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-024,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,脂肪肝出血综合征,0.95,disease_index,SRC-0050,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-025,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,腹水综合征,0.95,disease_index,SRC-0051,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-023,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,霉菌毒素中毒,0.95,disease_index,SRC-0049,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-033,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,鸡痛风,0.95,disease_index,SRC-0119,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-038,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,禽白血病,0.95,disease_index,SRC-0018,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-011,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,马立克病,0.95,disease_index,SRC-0037,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-001,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,鸡白痢,0.95,disease_index,SRC-0029,,,EXTRACTED,chicken,,
TOPIC:management-nutrition-toxin-and-non-drug-interventions-DIS-040,topic_membership,management-nutrition-toxin-and-non-drug-interventions,contains_disease,鸡传染性贫血,0.95,disease_index,SRC-0084,,,EXTRACTED,chicken,,
TOPIC:authority-audit-and-source-verification-workflow-DIS-008,topic_membership,authority-audit-and-source-verification-workflow,contains_disease,禽流感,0.95,disease_index,SRC-0019,,,EXTRACTED,chicken,,
TOPIC:authority-audit-and-source-verification-workflow-DIS-003,topic_membership,authority-audit-and-source-verification-workflow,contains_disease,传染性支气管炎,0.95,disease_index,SRC-0031,,,EXTRACTED,chicken,,
TOPIC:authority-audit-and-source-verification-workflow-DIS-009,topic_membership,authority-audit-and-source-verification-workflow,contains_disease,新城疫,0.95,disease_index,SRC-0020,,,EXTRACTED,chicken,,
TOPIC:authority-audit-and-source-verification-workflow-DIS-013,topic_membership,authority-audit-and-source-verification-workflow,contains_disease,鸡支原体病,0.95,disease_index,SRC-0039,,,EXTRACTED,chicken,,
