fact_id,fact_type,subject,predicate,object,fact_confidence,evidence_source,evidence_source_id,evidence_url,evidence_quote_span,evidence_coverage,applies_to_species,applies_to_stage,jurisdiction
RAU3-COMBO-658e9695,tcm_combination_contraindication,柏子仁,has_combination_or_contraindication,① 本品与酸枣仁、远志、熟地黄、茯神等同用，常用于血不养心引起的心神不宁等。 ② 本品常与火麻仁、郁李仁等配伍，具有润肠通便作用，用于阴血虚亏及产后血虚的肠燥便秘。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.578; line=4682; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-658e9695,tcm_caution_contraindication,柏子仁,has_use_caution,便溏及多痰者慎用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.578; line=4682; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-f8c965e2,tcm_combination_contraindication,远志,has_combination_or_contraindication,① 本品常与朱砂、茯神等配伍，用治心肾不交之心神不宁、惊悸不安等症。 ② 本品可与半夏、天麻、全蝎等配伍，治癫痫、痉挛抽搐；与石菖蒲、郁金、白矾等同用，治疗癫狂发作。 ③ 本品每与杏仁、贝母、桔梗等同用，入肺祛痰止咳，治疗痰多黏稠、咳吐不爽者。 ④ 本品苦泄温通，疏通气血之壅滞而消痈散肿。可治一切痈疽，不问寒热虚实，单用研末，黄酒送服，并外用调敷患处即效。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.579; line=4701; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-f8c965e2,tcm_caution_contraindication,远志,has_use_caution,有胃炎及胃溃疡者慎用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.579; line=4701; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-1d894982,tcm_combination_contraindication,合欢皮,has_combination_or_contraindication,① 本品可单用或与柏子仁、首乌藤、郁金等配伍使用，为舒肝解郁、悦心安神之品，适宜于情志不遂、发愤烦躁之证。 ② 常与红花、桃仁、当归等活血祛瘀药物配伍，治疗跌打损伤、骨折肿痛；常与蒲公英、紫花地丁、连翘等清热解毒药物配伍，用于治疗内外痈疽、疖疮。 # 二、开窍药,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.580; line=4722; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-f0a0f2d3,tcm_combination_contraindication,麝 香,has_combination_or_contraindication,① 本品配伍牛黄、冰片、朱砂等药，组成凉开之剂，如安宫牛黄丸等，治疗温病热陷心包、痰热蒙蔽心窍、惊风及中风痰厥等热闭神昏；常配伍苏合香、檀香、安息香等药，组成温开之剂，如苏合香丸，用于中风卒昏、胸腹满痛等寒浊或痰湿阻闭气机、蒙蔽神明之寒闭神昏。 ② 本品与雄黄、乳香、没药同用，即醒消丸，或与牛黄、乳香、没药同用，用治疮疡肿毒；可与牛黄、蟾酥、珍珠等配伍，如六神丸，用治咽喉肿痛。 ③ 与独活、威灵仙、桑寄生等祛风湿药同用，用于治痹证疼 痛、顽固不愈者。 ④ 本品与肉桂为散，如香桂散，用于难产、死胎、胞衣不下；亦有以麝香与猪牙皂、天花粉同用，葱汁为丸。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.580; line=4740; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-f0a0f2d3,tcm_caution_contraindication,麝 香,has_use_caution,孕畜忌用。 # 附灵猫香 近代研究从小灵猫可采取灵猫香，具有与麝香相似的功效，可外用或内服。另外，人工合成的人工麝香与天然麝香的性能、功用基本相同，现已广泛用于人医临床，代替天然麝香，弥补药源的不足。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.580; line=4740; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-6cd9f6d2,tcm_combination_contraindication,冰片,has_combination_or_contraindication,① 本品与牛黄、麝香、黄连等配伍，如安宫牛黄丸，用于治热病神昏、痰热内闭、暑热卒厥、惊风等热闭。与温里祛寒及性偏温热的开窍药配伍，也可以治疗寒闭。 ② 本品单用点眼即效或与炉甘石、硼砂、熊胆等制成点眼药 水，如八宝眼药水，治疗目赤肿痛；与硼砂、朱砂、玄明粉共研细末，如冰硼散，吹敷患处，治疗咽喉肿痛、口舌生疮；与灯心草、黄柏、白矾共为末，吹患处取效，治疗风热喉痹。 ③ 本品与银朱、香油制成红褐色药膏外用，可治烫火伤；与象皮、血竭、乳香等同用，如生肌散，治疗疮疡溃后不敛。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.582; line=4770; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-6cd9f6d2,tcm_caution_contraindication,冰片,has_use_caution,孕畜慎用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.582; line=4770; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-b1f4f72e,tcm_combination_contraindication,苏合香,has_combination_or_contraindication,① 本品每与麝香、安息香、檀香等同用，如苏合香丸，治疗中风痰厥、惊痫等属于寒邪、痰浊内闭者。 ② 本品与冰片等同用，如冠心苏合丸或苏冰滴丸，用于治痰浊、血瘀或寒凝气滞之胸脘痞满、冷痛等症。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.583; line=4794; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-b49e9593,tcm_combination_contraindication,石菖蒲,has_combination_or_contraindication,① 本品常与郁金、半夏、竹沥等配伍，如菖蒲郁金汤，治痰热蒙蔽、高热、神昏者；可与枳实、竹茹、黄连等配伍，如清心温胆汤，用于痰热癫痫抽搐；与茯苓、远志、龙骨等配伍，如安神定志丸，用于湿浊蒙蔽、头晕、嗜睡等症。 ② 常与香附、砂仁、苍术、陈皮、厚朴等化湿、行气之品同用，用于治湿浊中阻、脘闷腹胀。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.583; line=4809; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-e46f62be,tcm_combination_contraindication,蟾 酥,has_combination_or_contraindication,① 本品有较强的解毒消肿止痛作用，主要用于痈肿疗毒、咽喉肿痛等症，多外用，也常入丸剂用，如六神丸。 ② 本品辟秽通窍醒脑，适用于感受秽浊之气猝然昏倒之征，常与麝香、丁香等配伍。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.584; line=4826; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-e46f62be,tcm_caution_contraindication,蟾 酥,has_use_caution,孕畜忌用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.584; line=4826; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-37831802,tcm_combination_contraindication,皂角（皂荚）,has_combination_or_contraindication,① 常配细辛、天南星、半夏、薄荷等研末吹鼻，促使通窍苏醒，主要用于顽痰或风痰阻闭所致猝然倒地之症；还有消肿排脓之效，外用治恶疮肿毒（破溃疮禁用）。 ② 本品不与四环素、先锋霉素、乌洛托品、新生霉素、氨苄西林、呋喃咀啶、阿司匹林、吲哚美辛、保泰松、对氨基水杨酸钠、维生素 \mathrm{B}_{1} 、普萘洛尔、氯丙嗪、氯氮草、硫酸亚铁、异烟肼、地高辛、苯巴比妥、苯妥英钠、奎宁、氯喹、多西环素、新斯的明、奎尼丁等配伍使用，可能与其易降低药效、分解失效、吸收降低、从尿排出，促使血药浓度降低、排出减少，血药浓度增加引起 中毒等有关系。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.585; line=4845; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-37831802,tcm_caution_contraindication,皂角（皂荚）,has_use_caution,① 孕畜及体虚者不宜用。 ② 对鱼类的毒性很强，高等动物对它一般很少吸收，故主要为对局部黏膜的刺激作用，使分泌增加等。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.585; line=4845; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-38ed0830,tcm_combination_contraindication,牛黄,has_combination_or_contraindication,① 本品多与麝香、冰片等同用，适用于热病神昏、痰闭癫痫、邪热狂乱等症。 ② 本品常与黄连、雄黄、麝香同用，适用于热毒郁结所致的年咽喉肿痛、口舌生疮、痛疽疗毒等症。 ③ 常与朱砂、水牛角等配伍，用治瘟病高热引起的痉挛、抽搐之症。 ④ 本品避免与水合氯醛、乌拉坦、吗啡、苯巴比妥等配伍，以免对中枢产生抑制等副作用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.586; line=4868; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-38ed0830,tcm_caution_contraindication,牛黄,has_use_caution,"脾胃虚弱及孕畜不宜用，无实热者忌用。 安神开窍药功能比较见表6-6。 表 6-6 安神开窍药功能比较 类别药物相同点不同点安神药朱砂合欢皮安神解毒朱砂善于定惊安神,多用于癫狂或躁动不安;合欢皮能安神解郁、活血消肿,常用于躁动不安,还可用于跌打损伤酸枣仁柏子仁远志养心安神酸枣仁安神之力较优,又可益阴敛汗;柏子仁并能润肠通便;远志以宁心安神为主,兼能祛痰利窍开窍药麝香石菖蒲牛黄蟾蜍皂角开窍醒脑麝香辛窜之力最大,并能活血散瘀,治疮痈肿毒及跌打损伤之证;石菖蒲开窍之力不及麝香,但能和中化浊,治痰迷心窍引起的神昏、癫痫等;牛...",0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.586; line=4868; section=第十四节 安神开窍药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-0437f060,tcm_combination_contraindication,雷丸,has_combination_or_contraindication,① 本品单用或配伍槟榔，牵牛子、木香等同用，有杀虫作用，以驱杀绦虫为主，亦能驱杀蛔虫，钩虫。 ② 本品外用可治疥癣。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.588; line=4910; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-39e4b69c,tcm_combination_contraindication,使君子,has_combination_or_contraindication,本品为驱杀蛔虫要药，也可以治疗蛲虫病，可单用或配槟榔、苦楝子等同用；外用可治疥癣。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.589; line=4926; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-0a55a2d6,tcm_combination_contraindication,川楝子,has_combination_or_contraindication,本品用于驱杀蛔虫、蛲虫时多人复方，常与使君子、槟榔等同用，但本品驱虫之力不及苦楝根皮，故少用以驱虫；常配延胡索、木香等同用，因能理气止痛，主要用于湿热气滞所致的肚腹胀痛。 # 附 苦楝根皮 本品苦、寒、有毒，入脾、肝，胃经，具有驱杀多种肠内寄生虫的作用，但以驱杀蛔虫效强。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.589; line=4940; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-3750f4cd,tcm_combination_contraindication,南瓜子,has_combination_or_contraindication,本品用于驱杀绦虫，可单用，但与槟榔同用疗效更佳。也可用于血吸虫病。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.590; line=4958; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-18c00174,tcm_combination_contraindication,大蒜,has_combination_or_contraindication,① 本品内服有解毒杀虫作用，主要用以驱杀蛲虫、钩虫，但需与槟榔、鹤虱等配伍；用于治痢疾、腹泻，可单用，亦可用 5\% 的浸液灌肠。 ② 本品外用有解毒消痈作用，用于疮痈初起，可捣烂外敷。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.591; line=4974; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-0418abc1,tcm_combination_contraindication,蛇床子,has_combination_or_contraindication,① 本品多与白矾、苦参、金银花等煎水外洗，有杀虫止痒之效，主要用于湿疹瘙痒；可配地肤子、荆芥、防风等煎水外洗，用于荨麻疹。 ② 本品可与五味子、菟丝子、巴戟天等同用，内服有温肾壮阳之功，可治肾虚阳痿、腰胯冷痛、宫冷不孕等症。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.591; line=4990; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-0418abc1,tcm_caution_contraindication,蛇床子,has_use_caution,阴虚火旺者忌用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.591; line=4990; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-e62625d1,tcm_combination_contraindication,鹤虱,has_combination_or_contraindication,本品常与川楝子、槟榔等同用，可用于治疗多种肠内寄生虫病，但较多用于驱杀蛔虫、蛲虫、绦虫、钩虫等，还可外治疥癞。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.592; line=5013; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-6b4ef034,tcm_combination_contraindication,贯众（贯仲）,has_combination_or_contraindication,① 本品常与芜荑、百部等配伍，用于虫积腹痛，如绦虫病、蛲虫病、钩虫病等。 ② 本品可单用或配伍白药子、金银花等同用，用于湿热毒疮、时行瘟疫。 ③ 本品炒炭配伍墨旱莲、生地黄等同用，用于血热妄行所致子宫出血、衄血等症。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.593; line=5027; section=第十五节 驱虫杀虫药,complete,swine,all_stages,China/handbook context
